"Orden de Satélite","Num OS","Estado","Satélite Procesos","Valor Unitario","Cantidad","Producto","SubTotal","Orden de Produccion","Proveedor","Orden Satélite PDF","Fecha Entrega a Satélite","Fecha Promesa a Molt","Ficha Técnica Producto","Orden de Producción Det","Creado por","Cliente","Id.","Costeo","Costeos Detalles"
"OS-0021726-6653-11-Camibuso Polo Manga Larga",21726,"En Proceso","Bordado",1200.0,40,"Camibuso Polo Manga Larga",48000.0,"OP-AECSA 0006653","SEIIBA  SAS","","16/04/2026","20/04/2026","203209 FT. POLO VERDE CALI MANGA LARGA AECSA DAMA.pdf","6653-11-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","83459031","COS-0012765 (Costeo)",""
"OS-0021725-6653-7-Camibuso Polo Manga Larga",21725,"En Proceso","Bordado",1200.0,50,"Camibuso Polo Manga Larga",60000.0,"OP-AECSA 0006653","SEIIBA  SAS","","16/04/2026","20/04/2026","203207 FT. POLO ROJO MANGA LARGA AECSA DAMA.pdf","6653-7-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","83458923","COS-0012765 (Costeo)",""
"OS-0021724-6653-6-Camibuso Polo Manga Larga",21724,"En Proceso","Bordado",1200.0,10,"Camibuso Polo Manga Larga",12000.0,"OP-AECSA 0006653","SEIIBA  SAS","","16/04/2026","20/04/2026","103272 FT. POLO VERDE CALI MANGA LARGA AECSA HOMBRE.pdf","6653-6-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","83458565","COS-0012765 (Costeo)",""
"OS-0021723-6653-2-Camibuso Polo Manga Larga",21723,"En Proceso","Bordado",1200.0,2,"Camibuso Polo Manga Larga",2400.0,"OP-AECSA 0006653","SEIIBA  SAS","","16/04/2026","20/04/2026","103270 FT. POLO ROJO MANGA LARGA AECSA HOMBRE.pdf","6653-2-Camibuso Polo Manga Larga","Cristian Esguerra","AECSA","83457935","COS-0012765 (Costeo)",""
"OS-0021722-6665-6-CAMISA MANGA LARGA",21722,"En Proceso","Confección",14500.0,200,"CAMISA MANGA LARGA",2900000.0,"OP-Yunex 0006665","COMPAÑIA JHEMA INTERNACIONAL SAS","","16/04/2026","23/04/2026","102235 FT. CAMISA ADMINISTRATIVA MANGA LARGA YUNEX (2).pdf","6665-6-CAMISA MANGA LARGA","Cristian Esguerra","Yunex","83423410","COS-0012759 (Costeo)",""
"OS-0021721-6639-13-Chaleco Liso",21721,"En Proceso","Confección",15000.0,1089,"Chaleco Liso",1.6335E7,"OP-TALMA COLOMBIA 0006639","GURUTEX MODA Y ESTILO  S.A.S","","16/04/2026","30/04/2026","","6639-13-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83423091","COS-0012699 (Costeo)",""
"OS-0021720-6581-6-BATA CHEF",21720,"En Proceso","Bordado",3900.0,3,"BATA CHEF",11700.0,"OP-NUTRESA 0006581","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","16/04/2026","21/04/2026","207035 FT. BATA CHEF MANGA CORTA EMBONE AZUL JEFE COCINA AUXILIAR CORRAL GOURMET GRUPO ACO DAMA (1).pdf","6581-6-BATA CHEF","Cristian Esguerra","NUTRESA","83421830","COS-0012572 (Costeo)",""
"OS-0021719-6581-6-BATA CHEF",21719,"En Proceso","Bordado",3900.0,12,"BATA CHEF",46800.0,"OP-NUTRESA 0006581","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","16/04/2026","20/04/2026","207035 FT. BATA CHEF MANGA CORTA EMBONE AZUL JEFE COCINA AUXILIAR CORRAL GOURMET GRUPO ACO DAMA (1).pdf","6581-6-BATA CHEF","Cristian Esguerra","NUTRESA","83421595","COS-0012572 (Costeo)",""
"OS-0021718-6620-27-CHAQUETA SPORT",21718,"En Proceso","Confección",13500.0,8,"CHAQUETA SPORT",108000.0,"OP-OMNITEMPUS 0006620","JULIAN ORTIZ VERA","","16/04/2026","20/04/2026","106225 FT. CHAQUETA MALLA CABALLERO NEGRA OMNITEMPUS 1.pdf","6620-27-CHAQUETA SPORT","Cristian Esguerra","OMNITEMPUS","83421187","COS-0012649 (Costeo)",""
"OS-0021717-6654-2-Conjunto antifluido",21717,"En Proceso","Confección",14000.0,56,"Conjunto antifluido",784000.0,"OP-Clínica  Palermo 0006654","JOSE IGNACIO - Teresa","","16/04/2026","30/04/2026","UNIFORME ANTILFUIDO AUX ENFERMERIA HOMBRE.pdf","6654-2-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83419402","COS-0012756 (Costeo)",""
"OS-0021716-6547-4-CHAQUETA MICHELIN",21716,"Creado","Confección",14500.0,49,"CHAQUETA MICHELIN",710500.0,"OP-AEROSAN S.A.S. 0006547","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","16/04/2026","20/04/2026","","6547-4-CHAQUETA MICHELIN","Cristian Esguerra","AEROSAN S.A.S.","83418478","COS-0012213 (Costeo)",""
"OS-0021715-6665-4-PANTALÓN CARGO",21715,"En Proceso","Confección",15000.0,16,"PANTALÓN CARGO",240000.0,"OP-Yunex 0006665","CONFECCIONES ARISOF","","16/04/2026","06/05/2026","208160 FT. PANTALON CARGO CON REFUERZOS Y RODILLERA MUJER YUNEX.pdf","6665-4-PANTALÓN CARGO","Cristian Esguerra","Yunex","83417901","COS-0012759 (Costeo)",""
"OS-0021714-6665-3-PANTALÓN CARGO",21714,"En Proceso","Confección",15000.0,185,"PANTALÓN CARGO",2775000.0,"OP-Yunex 0006665","CONFECCIONES ARISOF","","16/04/2026","06/05/2026","108157 FT. PANTALON CARGO CON REFUERZOS Y RODILLERA HOMBRE YUNEX (1).pdf","6665-3-PANTALÓN CARGO","Cristian Esguerra","Yunex","83417806","COS-0012759 (Costeo)",""
"OS-0021713-6620-17-CAMISA MANGA LARGA",21713,"En Proceso","Confección",17000.0,9,"CAMISA MANGA LARGA",153000.0,"OP-OMNITEMPUS 0006620","MANUFACTURAS R&R SAS","","15/04/2026","16/04/2026","102241 FT. CAMISA MANGA LARGA FILL AND FILL BLANCA 2 BOLSILLOS OMNITEMPUS.pdf","6620-17-CAMISA MANGA LARGA","Cristian Esguerra","OMNITEMPUS","83417206","COS-0012649 (Costeo)",""
"OS-0021712-6620-16-CAMISA MANGA LARGA",21712,"En Proceso","Confección",14000.0,2,"CAMISA MANGA LARGA",28000.0,"OP-OMNITEMPUS 0006620","NEIFI CONSTANZA MORALES CASTAÑO","","20/04/2026","22/04/2026","202258 FT. BLUSA MANGA LARGA FILL AND FILL BLANCA 2 BOLSILLOS OMNITEMPUS.pdf","6620-16-CAMISA MANGA LARGA","Cristian Esguerra","OMNITEMPUS","83416272","COS-0012649 (Costeo)",""
"OS-0021711-6545-5-CAMISA MANGA LARGA",21711,"En Proceso","Confección",13000.0,10,"CAMISA MANGA LARGA",130000.0,"OP-AEROSAN S.A.S. 0006545","SARA RINCON CASTAÑEDA","","15/04/2026","23/04/2026","202235 FT. BLUSA AZUL CLARO MANGA LARGA AEROSAN DAMA.pdf","6545-5-CAMISA MANGA LARGA","Cristian Esguerra","AEROSAN S.A.S.","83412198","COS-0012448 (Costeo)",""
"OS-0021710-6602-6-camisa cuello V",21710,"En Proceso","Confección",13000.0,60,"camisa cuello V",780000.0,"OP-AEROSAN S.A.S. 0006602","SARA RINCON CASTAÑEDA","","15/04/2026","23/04/2026","","6602-6-camisa cuello V","Cristian Esguerra","AEROSAN S.A.S.","83411803","COS-0012621 (Costeo)",""
"OS-0021709-6620-18-CAMISA MANGA LARGA",21709,"En Proceso","Confección",14000.0,7,"CAMISA MANGA LARGA",98000.0,"OP-OMNITEMPUS 0006620","NEIFI CONSTANZA MORALES CASTAÑO","","15/04/2026","20/04/2026","102247  FT. CAMISA EMBAJADA  MANGA LARGA SEGURIDAD OMNITEMPUS_compressed.pdf","6620-18-CAMISA MANGA LARGA","Cristian Esguerra","OMNITEMPUS","83409134","COS-0012649 (Costeo)",""
"OS-0021708-6658-23-CAMISA MANGA LARGA",21708,"En Proceso","Confección",12000.0,9,"CAMISA MANGA LARGA",108000.0,"OP-Clínica  Palermo 0006658","NEIFI CONSTANZA MORALES CASTAÑO","","15/04/2026","21/04/2026","","6658-23-CAMISA MANGA LARGA","Cristian Esguerra","Clínica  Palermo","83408975","COS-0012770 (Costeo)",""
"OS-0021707-6688-2-HODDIE CERRADO",21707,"Creado","Bordado",800.0,34,"HODDIE CERRADO",27200.0,"OP-SITARA 0006688","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","15/04/2026","17/04/2026","104156 FT. BUSO MANGA LARGA FLEECE BLANCO HOMBRE BARRANCA SITARA.pdf","6688-2-HODDIE CERRADO","Cristian Esguerra","SITARA","83407028","COS-0012865 (Costeo)",""
"OS-0021706-6689-2-HODDIE CERRADO",21706,"En Proceso","Bordado",3500.0,45,"HODDIE CERRADO",157500.0,"OP-SITARA 0006689","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","15/04/2026","17/04/2026","104154 FT. BUSO MANGA LARGA FLEECE BLANCO HOMBRE BOGOTÁ SITARA.pdf","6689-2-HODDIE CERRADO","Cristian Esguerra","SITARA","83406663","COS-0012866 (Costeo)",""
"OS-0021705-6639-29-Chaleco Liso",21705,"En Proceso","Estampado",1900.0,30,"Chaleco Liso",57000.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","15/04/2026","17/04/2026","","6639-29-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83405859","COS-0012699 (Costeo)",""
"OS-0021704-6639-31-Chaleco Liso",21704,"En Proceso","Estampado",3000.0,22,"Chaleco Liso",66000.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","15/04/2026","17/04/2026","","6639-31-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83405817","COS-0012699 (Costeo)",""
"OS-0021703-6639-32-Chaleco Liso",21703,"En Proceso","Sublimación",1900.0,9,"Chaleco Liso",17100.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","15/04/2026","16/04/2026","","6639-32-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83404961","COS-0012699 (Costeo)",""
"OS-0021702-6658-5-chaleco  periodista",21702,"En Proceso","Confección",10000.0,10,"chaleco  periodista",100000.0,"OP-Clínica  Palermo 0006658","LUZMILA REYES ROJAS","","15/04/2026","22/04/2026","105069 FT. CHALECO DRIL AZUL OSCURO MANT CLINICA PALERMO.pdf","6658-5-chaleco  periodista","Cristian Esguerra","Clínica  Palermo","83400020","COS-0012770 (Costeo)",""
"OS-0021701-6654-1-Conjunto antifluido",21701,"En Proceso","Confección",16000.0,243,"Conjunto antifluido",3888000.0,"OP-Clínica  Palermo 0006654","DEISY MIREYA GUERRERO DAZA","","15/04/2026","05/05/2026","UNIFORME ANTIFLUIDO AUX ENFERMERIA DAMA.pdf","6654-1-Conjunto antifluido","Carolina Gonzalez","Clínica  Palermo","83399808","COS-0012756 (Costeo)",""
"OS-0021700-6682-6-Camibuzo",21700,"En Proceso","Sublimación",7000.0,107,"Camibuzo",749000.0,"OP-TALMA COLOMBIA 0006682","VIVID PRINT SERVICE SAS","","15/04/2026","16/04/2026","103269 FT. POLO MANGA LARGA NARANJA SUBLIMADO NEGRO TALMA HOMBRE_compressed.pdf","6682-6-Camibuzo","Cristian Esguerra","TALMA COLOMBIA","83398422","COS-0012837 (Costeo)",""
"OS-0021699-6620-22-POLO MANGA CORTA",21699,"En Proceso","Confección",5500.0,5,"POLO MANGA CORTA",27500.0,"OP-OMNITEMPUS 0006620","PEDRO JULIO SOTO JARAMILLO","","15/04/2026","17/04/2026","","6620-22-POLO MANGA CORTA","Cristian Esguerra","OMNITEMPUS","83358948","COS-0012649 (Costeo)",""
"OS-0021698-6620-21-POLO MANGA CORTA",21698,"Creado","Confección",5500.0,12,"POLO MANGA CORTA",66000.0,"OP-OMNITEMPUS 0006620","PEDRO JULIO SOTO JARAMILLO","","15/04/2026","17/04/2026","","6620-21-POLO MANGA CORTA","Cristian Esguerra","OMNITEMPUS","83358923","COS-0012649 (Costeo)",""
"OS-0021697-6620-29-CHAQUETA SPORT",21697,"En Proceso","Confección",20000.0,9,"CHAQUETA SPORT",180000.0,"OP-OMNITEMPUS 0006620","ALBA LUZ CORTES URREA","","15/04/2026","20/04/2026","","6620-29-CHAQUETA SPORT","Cristian Esguerra","OMNITEMPUS","83358675","COS-0012649 (Costeo)",""
"OS-0021696-6639-23-Pantalón dotación",21696,"Creado","Confección",12000.0,102,"Pantalón dotación",1224000.0,"OP-TALMA COLOMBIA 0006639","","","14/04/2026","15/04/2026","","6639-23-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83354671","COS-0012699 (Costeo)",""
"OS-0021695-6639-22-Pantalón dotación",21695,"Creado","Confección",12000.0,237,"Pantalón dotación",2844000.0,"OP-TALMA COLOMBIA 0006639","","","14/04/2026","15/04/2026","","6639-22-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83354383","COS-0012699 (Costeo)",""
"OS-0021694-6625-7-Cofia",21694,"En Proceso","Confección",1500.0,400,"Cofia",600000.0,"OP-ALBATEQ 0006625","LAURA DANIELA LOZANO BAUTISTA","","15/04/2026","20/04/2026","313075 FT. COFIA MALLA AZUL OSCURA ALBATEQ.pdf","6625-7-Cofia","Cristian Esguerra","ALBATEQ","83350511","COS-0012675 (Costeo)",""
"OS-0021693-6639-32-Chaleco Liso",21693,"En Proceso","Sublimación",1900.0,58,"Chaleco Liso",110200.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","14/04/2026","20/04/2026","","6639-32-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83348001","COS-0012699 (Costeo)",""
"OS-0021692-6639-30-Chaleco Liso",21692,"En Proceso","Estampado",1900.0,52,"Chaleco Liso",98800.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","14/04/2026","20/04/2026","","6639-30-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83347932","COS-0012699 (Costeo)",""
"OS-0021691-6639-12-Chaleco Liso",21691,"En Proceso","Estampado",1900.0,339,"Chaleco Liso",644100.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","15/04/2026","20/04/2026","","6639-12-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83347793","COS-0012699 (Costeo)",""
"OS-0021690-6543-5-Chaleco Liso",21690,"Creado","Estampado",3500.0,330,"Chaleco Liso",1155000.0,"OP-Sodimac 0006543","SEIIO","","09/04/2026","14/04/2026","","6543-5-Chaleco Liso","Cristian Esguerra","Sodimac","83347397","COS-0012436 (Costeo)",""
"OS-0021689-6543-4-Chaleco Liso",21689,"En Proceso","Estampado",3500.0,208,"Chaleco Liso",728000.0,"OP-Sodimac 0006543","SEIIO","","16/04/2026","14/04/2026","105064 FT. CHALECO ROJO BRIGADISTA CLIMA FRIO SODIMAC.pdf","6543-4-Chaleco Liso","Cristian Esguerra","Sodimac","83347270","COS-0012436 (Costeo)",""
"OS-0021688-6543-5-Chaleco Liso",21688,"En Proceso","Bordado",4000.0,330,"Chaleco Liso",1320000.0,"OP-Sodimac 0006543","SEIIBA  SAS","","16/04/2026","14/04/2026","","6543-5-Chaleco Liso","Cristian Esguerra","Sodimac","83346449","COS-0012436 (Costeo)",""
"OS-0021687-6543-4-Chaleco Liso",21687,"En Proceso","Bordado",4000.0,208,"Chaleco Liso",832000.0,"OP-Sodimac 0006543","SEIIBA  SAS","","16/04/2026","14/04/2026","105064 FT. CHALECO ROJO BRIGADISTA CLIMA FRIO SODIMAC.pdf","6543-4-Chaleco Liso","Cristian Esguerra","Sodimac","83346371","COS-0012436 (Costeo)",""
"OS-0021686-6620-29-CHAQUETA SPORT",21686,"Creado","Bordado",28300.0,9,"CHAQUETA SPORT",254700.0,"OP-OMNITEMPUS 0006620","SEIIBA  SAS","","10/04/2026","14/04/2026","","6620-29-CHAQUETA SPORT","Cristian Esguerra","OMNITEMPUS","83335643","COS-0012649 (Costeo)",""
"OS-0021685-6650-5-Cofia",21685,"Creado","Confección",2900.0,53,"Cofia",153700.0,"OP-SITARA 0006650","","","13/04/2026","14/04/2026","","6650-5-Cofia","Cristian Esguerra","SITARA","83283887","COS-0012757 (Costeo)",""
"OS-0021684-6639-23-Pantalón dotación",21684,"En Proceso","Confección",12000.0,45,"Pantalón dotación",540000.0,"OP-TALMA COLOMBIA 0006639","JOSE URIEL RUIZ BUSTOS","","14/04/2026","05/05/2026","","6639-23-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83283624","COS-0012699 (Costeo)",""
"OS-0021683-6639-23-Pantalón dotación",21683,"En Proceso","Confección",12000.0,155,"Pantalón dotación",1860000.0,"OP-TALMA COLOMBIA 0006639","JOSE URIEL RUIZ BUSTOS","","14/04/2026","30/04/2026","","6639-23-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83283554","COS-0012699 (Costeo)",""
"OS-0021682-6639-22-Pantalón dotación",21682,"En Proceso","Confección",12000.0,135,"Pantalón dotación",1620000.0,"OP-TALMA COLOMBIA 0006639","JOSE URIEL RUIZ BUSTOS","","15/04/2026","05/05/2026","","6639-22-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83283506","COS-0012699 (Costeo)",""
"OS-0021681-6644-8-T-SHIRT MANGA CORTA",21681,"Creado","Estampado",2700.0,9,"T-SHIRT MANGA CORTA",24300.0,"OP-WOM 0006644","","","13/04/2026","14/04/2026","camiseta  kredi ya .png","6644-8-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282683","COS-0012731 (Costeo)",""
"OS-0021680-6644-8-T-SHIRT MANGA CORTA",21680,"En Proceso","Estampado",2700.0,578,"T-SHIRT MANGA CORTA",1560600.0,"OP-WOM 0006644","DORA NANCY HERRERA MARTINEZ","","13/04/2026","24/04/2026","camiseta  kredi ya .png","6644-8-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282645","COS-0012731 (Costeo)",""
"OS-0021679-6644-7-T-SHIRT MANGA CORTA",21679,"Creado","Estampado",2700.0,59,"T-SHIRT MANGA CORTA",159300.0,"OP-WOM 0006644","","","13/04/2026","14/04/2026","camiseta  kredi ya .png","6644-7-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282621","COS-0012731 (Costeo)",""
"OS-0021678-6644-7-T-SHIRT MANGA CORTA",21678,"En Proceso","Estampado",2700.0,826,"T-SHIRT MANGA CORTA",2230200.0,"OP-WOM 0006644","DORA NANCY HERRERA MARTINEZ","","13/04/2026","24/04/2026","camiseta  kredi ya .png","6644-7-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282541","COS-0012731 (Costeo)",""
"OS-0021677-6644-6-T-SHIRT MANGA CORTA",21677,"En Proceso","Estampado",2700.0,587,"T-SHIRT MANGA CORTA",1584900.0,"OP-WOM 0006644","DORA NANCY HERRERA MARTINEZ","","13/04/2026","24/04/2026","camiseta  alo .png","6644-6-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282363","COS-0012731 (Costeo)",""
"OS-0021676-6644-5-T-SHIRT MANGA CORTA",21676,"En Proceso","Estampado",2700.0,885,"T-SHIRT MANGA CORTA",2389500.0,"OP-WOM 0006644","DORA NANCY HERRERA MARTINEZ","","13/04/2026","24/04/2026","camiseta  alo .png","6644-5-T-SHIRT MANGA CORTA","Cristian Esguerra","WOM","83282268","COS-0012731 (Costeo)",""
"OS-0021675-6639-22-Pantalón dotación",21675,"En Proceso","Confección",12000.0,255,"Pantalón dotación",3060000.0,"OP-TALMA COLOMBIA 0006639","JOSE URIEL RUIZ BUSTOS","","14/04/2026","30/04/2026","","6639-22-Pantalón dotación","Cristian Esguerra","TALMA COLOMBIA","83281391","COS-0012699 (Costeo)",""
"OS-0021674-6654-4-Conjunto antifluido",21674,"En Proceso","Bordado",2300.0,2,"Conjunto antifluido",4600.0,"OP-Clínica  Palermo 0006654","SEIIBA  SAS","","14/04/2026","14/04/2026","UNIFORME ANTIFLUIDO CAMILLERO DAMA.pdf","6654-4-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83276497","COS-0012756 (Costeo)",""
"OS-0021673-6654-3-Conjunto antifluido",21673,"En Proceso","Bordado",2300.0,22,"Conjunto antifluido",50600.0,"OP-Clínica  Palermo 0006654","SEIIBA  SAS","","14/04/2026","15/04/2026","UNIFORME ANTIFLUIDO CAMILLERO HOMBRE.pdf","6654-3-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83276359","COS-0012756 (Costeo)",""
"OS-0021672-6620-33-OVEROL DOS PIEZAS",21672,"En Proceso","Bordado",27700.0,60,"OVEROL DOS PIEZAS",1662000.0,"OP-OMNITEMPUS 0006620","SEIIBA  SAS","","13/04/2026","14/04/2026","","6620-33-OVEROL DOS PIEZAS","Cristian Esguerra","OMNITEMPUS","83271869","COS-0012649 (Costeo)",""
"OS-0021671-6620-6-OVEROL DOS PIEZAS",21671,"En Proceso","Bordado",31300.0,7,"OVEROL DOS PIEZAS",219100.0,"OP-OMNITEMPUS 0006620","SEIIBA  SAS","","13/04/2026","14/04/2026","","6620-6-OVEROL DOS PIEZAS","Cristian Esguerra","OMNITEMPUS","83271128","COS-0012649 (Costeo)",""
"OS-0021670-6689-1-POLO MANGA CORTA",21670,"En Proceso","Confección",7000.0,45,"POLO MANGA CORTA",315000.0,"OP-SITARA 0006689","MYRIAM PATRICIA  HUERTAS SAENZ","","09/04/2026","13/04/2026","104153 FT. BUSO MANGA CORTA PERCHADO BLANCO HOMBRE BOGOTÁ SITARA.pdf","6689-1-POLO MANGA CORTA","Cristian Esguerra","SITARA","83268602","COS-0012866 (Costeo)",""
"OS-0021669-6688-1-POLO MANGA LARGA",21669,"En Proceso","Confección",7000.0,41,"POLO MANGA LARGA",287000.0,"OP-SITARA 0006688","MYRIAM PATRICIA  HUERTAS SAENZ","","09/04/2026","13/04/2026","104166 FT. BUSO MANGA LARGA PERCHADO BLANCO BARANCA SITARA.pdf","6688-1-POLO MANGA LARGA","Cristian Esguerra","SITARA","83268285","COS-0012865 (Costeo)",""
"OS-0021668-6707-3-Camisa  Indigo",21668,"Creado","Bordado",1450.0,24,"Camisa  Indigo",34800.0,"OP-SERVILIMA S A S 0006707","GRUPO EMPRESARIAL AGROTEX  IN SAS - GERSON","","13/04/2026","15/04/2026","102248 FT. CAMISA DENIM SERVILIMA.pdf","6707-3-Camisa  Indigo","Carolina Gonzalez","SERVILIMA S A S","83267490","COS-0012895 (Costeo)",""
"OS-0021667-6639-8-CAMISA MANGA CORTA",21667,"En Proceso","Confección",13500.0,60,"CAMISA MANGA CORTA",810000.0,"OP-TALMA COLOMBIA 0006639","EMILCE SOLER MARTINEZ","","14/04/2026","23/04/2026","102089 FT. CAMISA POPELINA BLANCA RAYAS MANGA CORTA TALMA HOMBRE (3).pdf","6639-8-CAMISA MANGA CORTA","Cristian Esguerra","TALMA COLOMBIA","83264635","COS-0012699 (Costeo)",""
"OS-0021666-6658-3-OVEROL DOS PIEZAS",21666,"En Proceso","Bordado",2300.0,10,"OVEROL DOS PIEZAS",23000.0,"OP-Clínica  Palermo 0006658","SEIIBA  SAS","","13/04/2026","15/04/2026","111047 FT. CAMISA OVEROL DOS PIEZAS MANTENIMIENTO CLINICA PALERMO (1).pdf","6658-3-OVEROL DOS PIEZAS","Cristian Esguerra","Clínica  Palermo","83263505","COS-0012770 (Costeo)",""
"OS-0021665-6620-20-CAMISA MANGA LARGA",21665,"En Proceso","Bordado",10300.0,47,"CAMISA MANGA LARGA",484100.0,"OP-OMNITEMPUS 0006620","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","13/04/2026","14/04/2026","102230  FT. CAMISA MANGA LARGA SEGURIDAD OMNITEMPUS_compressed.pdf","6620-20-CAMISA MANGA LARGA","Cristian Esguerra","OMNITEMPUS","83263215","COS-0012649 (Costeo)",""
"OS-0021664-6620-20-CAMISA MANGA LARGA",21664,"En Proceso","Bordado",10300.0,102,"CAMISA MANGA LARGA",1050600.0,"OP-OMNITEMPUS 0006620","CONFECCIONES DOTAJAVEL EMPRESA UNIPERSONAL","","13/04/2026","15/04/2026","102230  FT. CAMISA MANGA LARGA SEGURIDAD OMNITEMPUS_compressed.pdf","6620-20-CAMISA MANGA LARGA","Cristian Esguerra","OMNITEMPUS","83262625","COS-0012649 (Costeo)",""
"OS-0021663-6639-14-Chaqueta  Acolchada",21663,"Creado","Estampado",1600.0,1,"Chaqueta  Acolchada",1600.0,"OP-TALMA COLOMBIA 0006639","SEIIO","","13/04/2026","14/04/2026","","6639-14-Chaqueta  Acolchada","Cristian Esguerra","TALMA COLOMBIA","83262501","COS-0012699 (Costeo)",""
"OS-0021662-6658-2-Conjunto antifluido",21662,"En Proceso","Confección",14000.0,41,"Conjunto antifluido",574000.0,"OP-Clínica  Palermo 0006658","MARIA PAULINA RUIZ MARTINEZ","","13/04/2026","22/04/2026","212061 FT. CONJUNTO AZUL HORTENCIA RAD CLINICA PALERMO DAMA.pdf","6658-2-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83259238","COS-0012770 (Costeo)",""
"OS-0021661-6658-1-Conjunto antifluido",21661,"En Proceso","Confección",14000.0,19,"Conjunto antifluido",266000.0,"OP-Clínica  Palermo 0006658","MARIA PAULINA RUIZ MARTINEZ","","13/04/2026","22/04/2026","112039 FT. CONJUNTO AZUL HORTENCIA RAD CLINICA PALERMO HOMBRE.pdf","6658-1-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83258955","COS-0012770 (Costeo)",""
"OS-0021660-6584-10-POLO MANGA CORTA",21660,"En Proceso","Confección",6000.0,6,"POLO MANGA CORTA",36000.0,"OP-NUTRESA 0006584","GLORIA LOZANO","","13/04/2026","16/04/2026","203170 FT. POLO MANGA CORTA MATERNA BLANCO OPERARIO CORRAL TRADICIONAL GRUPO ACO DAMA.pdf","6584-10-POLO MANGA CORTA","Cristian Esguerra","NUTRESA","83256446","COS-0012578 (Costeo)",""
"OS-0021659-6639-13-Chaleco Liso",21659,"En Proceso","Estampado",1156.0,1089,"Chaleco Liso",1258884.0,"OP-TALMA COLOMBIA 0006639","VIVID PRINT SERVICE SAS","","13/04/2026","16/04/2026","","6639-13-Chaleco Liso","Cristian Esguerra","TALMA COLOMBIA","83256001","COS-0012699 (Costeo)",""
"OS-0021658-6654-2-Conjunto antifluido",21658,"Finalizado","Bordado",2300.0,56,"Conjunto antifluido",128800.0,"OP-Clínica  Palermo 0006654","SEIIBA  SAS","","13/04/2026","15/04/2026","UNIFORME ANTILFUIDO AUX ENFERMERIA HOMBRE.pdf","6654-2-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83255673","COS-0012756 (Costeo)",""
"OS-0021657-6654-1-Conjunto antifluido",21657,"En Proceso","Bordado",2300.0,243,"Conjunto antifluido",558900.0,"OP-Clínica  Palermo 0006654","SEIIBA  SAS","","13/04/2026","15/04/2026","UNIFORME ANTIFLUIDO AUX ENFERMERIA DAMA.pdf","6654-1-Conjunto antifluido","Cristian Esguerra","Clínica  Palermo","83255603","COS-0012756 (Costeo)",""
"OS-0021656-6639-24-pantalón  overol",21656,"En Proceso","Estampado",900.0,145,"pantalón  overol",130500.0,"OP-TALMA COLOMBIA 0006639","COLOR PRINT SERVICE SAS - NELSON","","21/04/2026","23/04/2026","","6639-24-pantalón  overol","Cristian Esguerra","TALMA COLOMBIA","83255272","COS-0012699 (Costeo)",""
